seed,model,instance,makespan,runtime
2,results/save_20_10.pt,Behnke41.fjs,149.0,0.25137996673583984
3,results/save_20_10.pt,Behnke41.fjs,149.0,0.2514369487762451
4,results/save_20_10.pt,Behnke41.fjs,149.0,0.25038790702819824
5,results/save_20_10.pt,Behnke41.fjs,149.0,0.25108981132507324
6,results/save_20_10.pt,Behnke41.fjs,149.0,0.2515830993652344
7,results/save_20_10.pt,Behnke41.fjs,149.0,0.2490861415863037
8,results/save_20_10.pt,Behnke41.fjs,149.0,0.251326322555542
9,results/save_20_10.pt,Behnke41.fjs,149.0,0.2488713264465332
0,results/save_20_10.pt,Behnke42.fjs,138.0,0.25189781188964844
1,results/save_20_10.pt,Behnke42.fjs,138.0,0.2509250640869141
2,results/save_20_10.pt,Behnke42.fjs,138.0,0.25144505500793457
3,results/save_20_10.pt,Behnke42.fjs,138.0,0.2609579563140869
4,results/save_20_10.pt,Behnke42.fjs,138.0,0.2526569366455078
5,results/save_20_10.pt,Behnke42.fjs,138.0,0.2514607906341553
6,results/save_20_10.pt,Behnke42.fjs,138.0,0.2523171901702881
7,results/save_20_10.pt,Behnke42.fjs,138.0,0.2538909912109375
8,results/save_20_10.pt,Behnke42.fjs,138.0,0.2526111602783203
9,results/save_20_10.pt,Behnke42.fjs,138.0,0.25096774101257324
0,results/save_20_10.pt,Behnke43.fjs,136.0,0.2538111209869385
1,results/save_20_10.pt,Behnke43.fjs,136.0,0.25168395042419434
2,results/save_20_10.pt,Behnke43.fjs,136.0,0.25241708755493164
3,results/save_20_10.pt,Behnke43.fjs,136.0,0.2535243034362793
4,results/save_20_10.pt,Behnke43.fjs,136.0,0.2527570724487305
5,results/save_20_10.pt,Behnke43.fjs,136.0,0.2504570484161377
6,results/save_20_10.pt,Behnke43.fjs,136.0,0.2513141632080078
7,results/save_20_10.pt,Behnke43.fjs,136.0,0.25246715545654297
8,results/save_20_10.pt,Behnke43.fjs,136.0,0.25212693214416504
9,results/save_20_10.pt,Behnke43.fjs,136.0,0.2506260871887207
0,results/save_20_10.pt,Behnke44.fjs,162.0,0.2522859573364258
1,results/save_20_10.pt,Behnke44.fjs,162.0,0.25319504737854004
2,results/save_20_10.pt,Behnke44.fjs,162.0,0.2535369396209717
3,results/save_20_10.pt,Behnke44.fjs,162.0,0.25164175033569336
4,results/save_20_10.pt,Behnke44.fjs,162.0,0.252227783203125
5,results/save_20_10.pt,Behnke44.fjs,162.0,0.26226282119750977
6,results/save_20_10.pt,Behnke44.fjs,162.0,0.2519817352294922
7,results/save_20_10.pt,Behnke44.fjs,162.0,0.25112104415893555
8,results/save_20_10.pt,Behnke44.fjs,162.0,0.2514059543609619
9,results/save_20_10.pt,Behnke44.fjs,162.0,0.25193214416503906
